35.57 58.67 35.6063 58.1172
28.552 9.16 28.7109 9.99434
92.128 60.593 92.0679 60.0018
68.67 84.457 68.1129 83.6721
1.307 39.116 2.15961 38.7399
92.429 88.672 92.1668 88.4402
7.634 9.298 7.56091 9.73169
78.976 65.402 78.7321 65.5464
72.675 25.331 72.2035 25.216
48.295 46.759 47.9129 46.7956
85.84 1.005 85.8032 1.95927
1.946 92.962 1.98962 92.0703
19.026 27.667 19.283 28.0397
15.112 48.716 15.6105 48.7631
35.68 39.412 36.0452 39.7426
30.614 10.658 31.2186 11.2923
23.906 65.134 24.0353 64.5088
84.926 4.182 84.1329 4.56622
47.973 50.169 48.4738 50.2748
91.266 75.042 91.0672 75.2627
2.921 26.429 2.9101 26.2454
15.464 11.435 16.0659 12.2589
12.88 59.261 12.8737 59.2676
6.587 25.603 6.93358 26.2954
12.345 12.345 13.345 13.345
12.345 13.345 13.345 12.345
20.848 42.333 21.6243 42.474
57.626 46.822 57.5139 47.1149
30.208 41.726 30.0044 41.4456
69.814 18.045 70.0089 18.5954
30.229 14.122 30.7508 14.423
59.011 97.762 58.9236 97.682
72.481 26.128 72.2112 26.1287
96.049 1.693 96.029 2.57803
9.787 52.112 9.77383 52.3863
86.891 9.578 86.9024 9.48823
20.201 47.264 20.6432 47.7253
9.843 57.09 10.2522 57.1785
89.292 73.575 89.0883 73.6486
24.041 76.352 24.5693 76.1308
48.105 41.438 47.6975 41.5503
50.762 75.16 50.3855 74.4178
76.397 10.119 76.5983 10.107
11.592 89.627 12.2213 88.9493
58.546 24.079 58.845 24.2343
5.65 92.722 6.04592 92.6656
23.023 48.896 23.364 49.2599
21.836 92.051 21.6563 91.5389
5.382 10.516 5.85796 10.9838
11.449 4.257 11.8354 4.93918
49.423 34.609 48.9638 34.6294
91.56 50.493 91.5062 50.9116
1.535 28.996 1.75901 29.4225
10.157 77.738 10.3001 77.3923
59.16 51.452 59.337 51.6591
80.358 74.052 80.0606 74.1298
5.926 57.587 6.72849 57.5623
82.865 12.406 82.7465 12.2835
3.18 29.134 3.81964 29.1429
43.384 27.33 43.0744 27.191
10.494 41.603 11.2096 41.4471
14.833 1.388 14.9059 1.72704
76.193 42.12 76.1178 42.2255
32.988 14.364 33.0335 14.965
72.988 73.195 72.4319 73.0197
68.551 87.046 68.4239 86.5203
53.565 96.226 53.9525 96.0165
68.696 33.617 68.3698 33.9887
66.255 39.745 65.6062 39.7555
66.751 21.945 66.1723 22.3431
1.918 21.724 2.10488 21.8812
39.982 29.395 40.1065 29.8932
39.71 72.706 40.0102 72.6109
12.304 73.336 12.3497 72.6307
21.649 17.08 21.6026 17.4378
31.289 90.116 31.4198 89.294
13.699 53.529 14.2048 53.8358
96.975 34.041 96.373 34.4135
4.565 12.477 4.77764 13.3174
83.749 68.785 83.6002 68.9059
52.461 58.318 52.6203 58.1951
75.975 27.628 75.5322 27.4177
14.841 47.262 14.9322 47.7341
33.058 26.095 32.8988 26.7079
86.381 47.847 85.734 48.1413
10.27 20.774 10.3983 20.7324
26.502 80.449 26.3455 79.9028
87.956 21.52 87.7415 21.9306
79.253 34.595 79.0909 34.4996
3.598 80.7 3.9671 80.3314
75.634 78.434 75.358 78.3656
38.77 2.817 38.7998 3.68963
61.235 83.417 61.3805 83.1894
86.144 40.571 85.5202 40.7501
10.524 49.046 11.2638 49.2597
10.465 69.299 10.3934 69.0329
73.229 27.513 72.8324 27.5519
21.839 60.755 22.2001 60.218
47.934 16.088 47.7476 16.5844
99.666 9.297 98.721 9.22648
93.353 6.329 93.1318 6.82182
41.215 98.824 41.2632 98.5355
68.714 53.503 68.6029 53.5103
60.096 37.175 60.3928 37.0488
41.239 57.02 41.1167 57.2819
26.787 26.194 27.0124 25.998
10.954 23.3 11.462 23.7706
25.887 80.319 25.7563 79.9207
80.844 16.127 80.4786 16.6567
2.91 54.292 3.38896 54.6625
43.881 86.397 44.2756 86.199
87.217 91.457 86.496 90.6347
67.481 13.112 67.7021 13.2964
7.058 58.142 7.20123 58.2539
30.7 80.5 31.2717 80.4389
57.728 86.727 57.9962 86.5063
9.773 62.38 10.4793 62.6865
44.489 10.261 44.9868 11.0092
13.585 84.176 14.1323 83.8871
98.167 34.877 97.9387 34.7381
42.232 85.431 41.8311 84.8316
53.237 62.75 53.4785 62.7502
79.027 11.254 79.1239 11.9149
85.724 47.974 85.6408 47.7799
29.172 19.794 29.1773 20.0726
31.398 40.481 31.6745 40.4918
86.731 4.694 85.9075 5.4096
43.499 49.031 43.5973 49.499
45.65 96.368 45.5786 95.8675
3.646 33.258 4.4778 33.8711
70.277 24.065 69.7727 24.6863
69.563 16.937 69.7221 16.9543
6.141 91.822 6.38994 91.0947
28.951 99.856 28.9099 99.7064
42.742 45.775 43.0251 45.8176
30.061 34.071 29.7694 34.5583
36.658 87.69 36.5651 87.4217
76.437 21.82 75.867 21.9754
65.489 20.19 65.2631 20.4256
5.82 87.006 6.4279 86.4421
11.01 92.799 11.8394 92.281
21.339 69.911 21.4097 69.5049
63.319 54.785 63.2731 54.9844
6.895 95.678 7.55328 94.8032
96.903 10.68 96.0246 11.0132
38.017 71.106 38.5744 70.6857
94.199 17.469 93.2855 17.6823
94.531 71.429 94.0471 71.0513
82.596 58.588 82.6601 58.7058
91.968 89.018 91.6797 88.4857
6.766 79.219 7.32419 78.8838
74.971 29.291 74.8441 29.5257
79.797 69.79 79.2369 69.2952
57.8 55.656 58.1228 56.0853
43.803 40.173 43.3755 40.2493
54.585 4.927 54.5143 5.6074
23.528 35.743 24.2546 35.4602
15.122 17.388 15.6502 17.4071
74.904 8.308 75.1265 8.54308
70.75 51.601 70.9401 52.0016
14.631 69.816 15.3137 69.8656
99.286 83.013 99.072 82.8502
66.512 24.865 65.9858 25.199
37.954 17.574 38.5738 17.9971
75.652 99.189 75.5124 98.2968
8.96 86.832 9.42736 86.5257
22.558 55.637 23.1484 55.6651
73.567 29.32 73.7497 29.5005
15.772 16.579 16.3486 17.2408
97.466 4.605 96.5689 5.28722
53.875 92.28 53.408 91.5947
92.737 30.943 92.5386 31.6333
25.518 48.417 25.3898 48.4444
99.839 85.283 99.1517 84.8516
59.621 32.782 59.4824 32.9241
86.853 55.204 86.6199 54.7072
46.935 21.134 46.9244 21.0129
72.566 86.412 72.0174 86.3122
28.885 35.219 29.5587 34.8722
25.047 26.518 25.6734 26.3435
89.938 32.19 89.8441 32.591
47.959 26.09 47.9595 26.3329
95.701 63.963 94.812 63.9346
43.172 21.35 42.7595 21.5723
90.534 57.482 89.9792 57.1664
30.101 89.383 29.8393 89.3352
5.664 72.455 5.62551 71.8894
9.717 36.367 10.1789 36.6744
31.63 51.776 32.1333 52.0494
84.344 52.07 84.0621 51.9534
77.344 91.708 77.237 90.8876
83.105 39.756 82.2918 39.5823
72.114 23.807 72.0361 23.5764
97.276 9.628 96.3644 10.0769
66.722 18.661 66.5686 18.6545
99.838 6.091 99.788 6.6296
54.934 92.682 54.4705 92.0806
9.15 24.332 9.93266 24.7592
67.828 23.538 67.9504 23.863
57.938 60.143 57.892 60.4485
89.854 57.225 89.7843 56.6745
45.698 28.37 45.8118 28.301
7.798 20.349 8.48545 20.7212
85.123 80.025 84.9702 79.815
31.61 34.914 32.0404 35.399
1.297 45.861 1.59859 45.8012
19.55 69.666 19.7896 69.8139
6.201 35.051 7.05668 35.2251
99.157 52.045 99.0286 52.2836
50.434 21.665 50.3994 21.471
0.278 7.828 0.83335 8.25928
49.1 58.719 48.7457 59.0205
6.712 91.752 7.37388 90.849
89.432 69.875 89.0465 70.0072
88.977 21.707 88.6331 22.2167
54.019 82.191 53.967 81.8407
2.308 31.554 2.98876 31.6327
35.378 79.888 35.5427 79.3291
21.188 13.174 21.5091 13.7936
75.132 78.672 75.1083 78.2115
34.54 27.034 35.0813 27.2469
34.219 42.939 34.7347 42.9669
44.183 22.412 44.6643 22.4022
89.302 94.069 88.9718 94.057
93.225 23.313 92.9721 23.5385
54.964 86.987 55.1815 86.3997
0.772 4.216 0.7943 4.61471
51.27 64.336 51.0621 63.9458
94.672 0.961 93.9474 1.39986
71.96 32.852 72.2189 32.6461
14.961 76.412 15.4915 76.5528
59.754 44.874 59.6711 44.8488
7.268 87.965 7.386 87.7558
62.191 9.492 62.1998 9.40379
37.639 84.545 38.1508 83.8696
23.926 2.395 24.2595 3.22232
38.073 94.42 38.3839 94.2996
69.54 91.295 68.8819 91.0189
35.515 51.977 36.1293 52.3708
44.715 44.632 44.6139 44.2053
26.146 51.564 26.1298 51.5053
12.992 45.306 12.9708 45.6118
31.498 9.526 31.8858 10.3111
50.381 88.291 50.2557 87.733
13.282 61.812 13.2426 61.4768
40.703 1.247 40.7768 1.623
29.729 23.795 29.8379 24.4233
50.833 90.623 50.6067 90.3512
87.887 91.418 87.3303 91.1708
56.916 82.248 56.9959 82.1043
83.463 68.335 82.6682 67.7284
0.119 95.031 0.3699 94.552
22.675 62.411 22.9838 62.5429
73.653 59.163 73.5758 59.0342
89.013 6.763 88.8213 7.15487
81.561 66.069 81.6295 66.3949
51.898 25.449 51.4491 26.1706
64.151 16.368 63.6666 16.9618
13.941 82.009 13.9088 82.0474
54.985 14.256 55.1529 14.2425
58.814 20.224 59.2137 20.8893
19.989 41.927 20.6341 42.2716
92.729 30.795 92.7859 30.5739
30.482 36.079 30.3596 36.39
69.092 55.066 68.7378 54.9976
38.863 80.026 39.1232 79.3739
48.096 67.514 47.9978 67.1052
58.18 19.571 58.4713 19.382
70.861 62.376 70.5675 62.5675
94.96 8.555 94.1555 9.10944
21.197 6.643 21.3614 6.60809
48.461 90.872 48.3046 90.8307
7.102 11.551 7.06197 12.4287
68.878 29.736 68.2373 29.6701
18.889 17.82 19.4004 18.0872
62.077 2.145 62.1955 2.51263
11.085 86.007 11.9662 85.3385
39.058 86.682 39.477 86.3288
11.272 32.74 11.3726 33.1377
34.631 86.252 34.5502 85.5564
80.568 55.973 80.0785 55.9187
61.674 43.78 61.6871 44.2767
37.705 48.003 37.6192 47.6479
24.864 28.573 25.4951 28.5104
11.435 3.683 12.2211 3.89036
90.928 93.796 90.4518 92.8728
4.508 93.054 4.98089 92.6971
1.202 31.36 2.11249 31.0882
36.505 82.6 36.7761 82.1481
16.718 79.577 17.1569 79.5856
82.545 57.358 82.0042 57.6995
6.024 71.013 6.75238 70.3856
40.195 17.329 40.0022 17.2366
21.615 43.255 21.9504 42.941
37.894 95.954 37.678 95.8433
62.097 73.683 61.8987 73.3799
44.748 75.842 44.3737 75.7587
84.12 40.834 83.6364 40.7602
53.808 57.521 53.4331 57.8646
10.632 59.573 11.075 59.4892
88.724 70.671 88.1714 70.2776
80.136 85.057 79.4677 84.9933
27.169 4.101 27.1403 4.20699
95.42 31.337 95.2803 31.9981
43.473 70.699 43.5756 70.2494
59.622 4.445 59.8358 4.44632
47.642 16.62 47.8426 16.6151
32.49 6.976 32.4269 7.15393
38.263 30.195 38.4652 30.537
0.378 31.382 0.8383 31.6812
92.721 5.347 91.9483 6.20672
29.753 22.605 30.2775 22.715
89.801 66.732 89.192 67.0527
65.908 57.169 65.7027 57.4185
96.883 69.429 96.6282 69.0697
46.081 55.49 46.3601 55.7561
56.824 44.627 56.54 45.0737
19.327 16.897 20.0627 17.6996
78.051 74.651 78.1527 74.4371
4.273 42.752 4.34439 42.5328
65.475 45.546 65.1127 45.7783
70.25 92.067 70.057 92.1411
29.558 43.545 29.8899 43.4715
97.36 96.115 97.3642 95.191
76.165 32.917 76.3849 33.5557
56.627 43.825 56.2459 43.5579
10.831 77.014 11.7153 76.7318
52.708 38.098 52.774 38.1237
87.621 41.786 87.6464 41.6263
88.477 14.706 88.3294 15.2527
94.983 51.581 94.5537 51.3366
43.366 10.044 43.8192 10.7787
98.83 50.755 98.081 50.5213
5.461 61.788 5.63866 61.2815
56.53 61.429 56.7992 60.8983
61.115 27.36 60.7075 27.6941
74.577 17.656 74.2097 17.9798
25.271 9.13 25.4086 9.97379
7.425 99.365 8.33887 99.2661
90.668 82.387 90.5618 81.5885
85.278 85.586 84.9299 84.7955
84.762 32.404 84.7902 33.0241
14.619 95.838 14.9196 95.115
49.483 20.257 49.7488 20.2691
16.815 90.948 17.3895 90.1636
0.799 13.593 1.60546 14.4333
57.349 60.169 57.5906 60.4438
82.631 38.159 82.055 38.1846
71.081 30.151 70.9341 30.0887
2.76 28.659 2.81788 28.6103
7.358 93.12 7.95726 93.0168
27.174 83.383 27.1991 83.4004
2.925 66.586 3.34968 66.3743
13.662 56.064 13.7156 55.9223
40.245 64.946 39.975 64.7982
85.52 50.538 85.1754 50.7965
64.21 84.543 63.6449 83.7676
81.845 19.038 81.7748 18.9947
11.157 78.08 12.028 77.4367
72.184 3.344 71.8921 4.29475
50.69 21.691 50.6089 21.7872
90.183 99.489 90.2022 99.0619
53.023 58.576 53.0222 58.8299
23.428 71.379 23.6061 70.9035
72.392 36.773 72.364 36.7907
94.767 86.428 94.1347 85.6478
80.52 45.463 80.2155 45.8296
84.23 97.166 83.6368 96.3698
93.233 94.154 93.1725 93.8282
70.013 46.827 69.478 46.9006
8.002 72.144 8.54581 72.1268
12.025 34.009 12.8326 34.2551
10.546 71.857 10.7045 71.8222
62.157 31.778 62.38 31.8563
14.561 58.981 15.1585 59.3647
61.679 19.956 61.2834 20.2188
70.243 24.735 70.0245 24.6274
78.074 55.848 77.3053 55.9309
14.46 61.216 14.9038 61.5346
41.15 78.273 40.7621 78.2991
38.299 59.417 38.5135 59.5162
61.388 12.535 61.7103 12.9552
16.103 41.352 16.5009 41.6869
52.286 19.843 52.3796 20.0122
74.277 2.666 73.9765 3.63286
32.823 13.693 33.2991 14.0231
77.777 60.147 77.134 60.0142
56.215 47.852 55.9362 48.038
77.58 69.794 77.1536 69.9683
96.746 65.838 95.8432 65.4743
93.352 5.361 93.1993 5.3552
27.776 90.176 28.452 89.3118
2.148 64.775 2.88388 64.4021
40.852 21.207 40.5463 21.2887
66.145 2.388 65.9378 3.15516
88.451 9.848 88.3671 10.3084
60.291 68.686 60.1432 68.3492
80.95 66.48 80.9438 66.2084
54.153 75.93 53.6931 75.948
32.245 68.993 32.888 68.3123
61.378 98.132 61.209 97.5716
27.804 37.033 28.3229 36.8619
94.862 56.825 94.5291 56.3774
83.972 46.633 83.9731 46.4813
56.058 40.289 56.1576 40.6975
77.979 69.637 77.6441 69.2119
42.82 53.211 42.9302 52.8459
54.394 35.745 54.4315 35.4948
81.745 96.198 80.9586 95.9853
55.635 31.471 55.9385 31.6008
78.202 30.121 78.3404 30.792
81.674 69.96 81.6301 69.5794
30.054 88.965 30.3834 88.8951
57.247 88.358 57.1906 87.7091
69.544 66.688 69.2517 66.6816
73.589 55.301 73.286 55.7166
81.893 18.498 81.9658 19.0038
76.181 0.104 75.6666 0.71308
98.867 85.078 98.5924 84.7379
89.958 7.347 89.8283 7.82541
80.913 69.42 80.2455 68.8097
9.09 55.829 9.68532 55.9365
82.386 70.297 82.1429 70.4619
29.745 19.209 29.8236 19.7136
41.029 3.809 41.5412 3.98439
71.079 87.193 70.8102 87.3065
45.01 25.02 44.7154 24.9968
12.28 10.721 12.9372 11.6047
8.704 95.395 9.47483 94.6061
71.594 22.392 71.4495 22.8945
31.837 28.565 31.8328 28.3674
67.05 34.221 66.9143 34.0234
25.7 86.861 25.4835 86.9309
27.992 68.831 27.8532 68.8545
64.843 94.18 64.6375 93.6672
71.535 37.328 71.0865 37.8517
63.004 76.881 62.5567 76.2377
18.737 37.341 19.4821 37.0341
77.968 43.755 77.7644 44.2121
1.504 8.091 1.8519 8.33678
21.637 68.554 21.4401 68.315
3.18 45.866 3.73868 45.5876
88.816 44.117 88.9249 43.7252
83.265 52.912 82.651 52.8607
21.029 35.842 21.5184 36.1022
59.875 65.472 60.0436 64.8526
90.147 74.042 89.9137 73.5919
62.292 82.631 61.8956 82.2643
20.691 89.693 20.6401 89.0725
20.389 96.594 20.246 95.81
69.386 16.132 68.7926 16.241
27.695 7.157 28.3459 7.51662
45.858 50.455 46.0906 50.8712
0.545 88.407 1.33836 88.4202
89.342 92.687 88.9759 92.6866
56.988 64.042 56.4231 63.5335
12.836 58.239 12.9754 57.7714
56.072 39.206 56.4818 39.1278
88.347 89.718 87.9592 89.2847
70.597 31.392 69.9306 31.9439
74.726 77.871 74.22 77.4961
14.597 40.684 15.3068 40.8284
83.002 38.242 82.4102 38.7495
10.58 0.498 10.6865 0.5956
33.256 80.068 33.4476 79.9446
60.939 54.013 60.4815 53.6103
81.756 47.006 81.3769 47.4853
82.985 8.572 82.5253 8.5889
87.402 5.484 86.9469 6.37909
77.662 30.603 77.5354 30.5511
42.507 5.761 42.3359 6.25874
28.33 57.007 28.1841 56.6658
14.512 43.258 14.9756 43.6064
67.832 15.433 67.9155 15.8703
32.424 3.248 32.809 3.28195
9.633 65.509 10.5315 65.7077
4.638 80.72 4.63584 80.7196
11.938 95.851 12.2649 95.7408
73.21 29.028 73.3008 28.7425
32.459 37.533 32.6389 37.1801
93.776 5.879 93.552 5.92841
35.928 83.734 35.9069 83.0563
79.991 53.294 79.2725 52.8266
36.429 37.383 36.1695 37.2905
66.705 69.344 66.5747 69.0357
92.31 43.882 91.5155 44.4356
27.045 3.807 26.8976 4.28217
22.658 4.383 22.5836 4.67369
25.159 37.311 25.7744 37.1002
81.275 6.562 80.9614 6.78562
98.576 84.102 98.3364 83.5749
6.549 54.508 6.61813 54.3974
41.996 92.273 41.9214 91.8474
63.797 27.068 63.3183 27.6945
7.722 2.098 8.24791 2.67753
10.431 44.859 10.56 45.0812
47.104 63.065 46.7227 63.3484
43.653 80.212 44.0048 79.9779
92.013 3.254 91.2882 3.53984
35.461 1.375 35.7646 1.92665
15.717 90.917 16.02 90.5443
20.33 2.611 21.0604 2.6485
18.49 27.417 18.336 27.2927
77.265 35.179 76.9252 35.4612
54.866 63.13 55.2055 63.1387
39.761 20.684 39.5271 20.6286
56.653 33.491 56.1464 33.2205
74.763 97.944 74.5701 97.7895
8.652 71.029 9.07276 70.4183
94.85 27.231 93.9306 27.4854
2.491 61.085 3.21457 60.5669
6.628 51.662 7.2683 52.1412
28.061 73.83 28.3558 73.5436
52.734 94.496 52.8379 94.4963
61.752 23.262 61.5415 23.2014
74.843 53.222 75.039 53.526
76.005 75.066 76.1692 74.8637
10.742 36.604 11.4831 36.34
25.683 49.54 26.0607 49.2047
39.793 79.177 39.4338 79.284
63.306 43.199 63.5996 42.7848
7.991 59.256 8.43441 58.7054
97.437 23.289 97.4554 23.4232
96.366 41.089 95.7956 41.3257
36.323 33.078 36.6785 32.762
44.594 59.579 44.306 59.1195
52.342 82.655 52.0922 82.0285
5.492 66.858 6.15615 66.8743
61.921 89.869 61.9673 89.9446
85.406 64.017 85.4735 64.2879
40.249 79.153 40.8193 79.132
20.596 48.4 21.2776 48.4806
80.493 42.102 79.9967 42.0269
50.286 17.156 49.8026 17.2467
63.145 13.081 63.3464 13.5119
73.4 81.09 73.3059 81.1344
22.725 15.479 22.781 15.8546
17.811 59.379 18.3567 59.6281
86.259 89.882 85.9661 89.4855
8.54 45.346 8.53248 45.253
10.823 24.075 11.6592 24.3255
94.404 56.227 94.0783 56.322
65.83 66.601 65.3165 65.981
81.444 5.75 80.7417 6.35008
89.897 20.589 89.687 21.1461
25.824 67.371 26.422 66.8443
1.775 82.574 1.95458 81.8514
58.924 28.09 58.6278 28.175
60.198 12.263 59.8092 12.9714
52.981 68.084 52.9353 67.7087
48.434 93.499 48.4481 93.4866
86.941 39.726 86.7729 40.1313
5.927 74.127 6.06063 73.4887
39.01 61.089 38.7495 61.082
41.61 53.016 41.7363 52.7576
14.992 83.656 15.6648 83.7572
41.309 16.207 41.0213 16.9911
19.577 41.698 19.9884 42.046
25.106 10.947 25.4912 11.35
91.566 41.689 91.2335 42.0816
19.633 86.331 19.7577 85.9811
53.363 4.106 53.0693 4.73573
84.945 22.332 84.1984 22.5277
70.14 27.095 70.4091 27.6303
75.971 15.181 75.4942 15.3583
74.671 1.755 74.8737 2.67449
24.507 86.404 24.7209 86.3785
90.144 72.144 90.1606 71.9032
99.267 35.224 99.2366 35.731
75.123 99.641 74.7861 99.5862
38.755 59.642 39.0508 59.584
22.373 60.909 22.525 61.1012
54.511 30.171 54.5953 30.4062
66.392 81.464 66.5769 80.9904
70.777 12.039 71.006 12.7597
93.275 82.734 93.0878 81.9114
0.691 96.594 1.03083 96.5957
0.918 99.504 1.10942 98.8695
58.827 20.736 58.5866 21.4211
27.592 6.746 27.4215 7.13638
75.235 24.36 74.7657 24.4013
52.576 80.126 52.8704 79.7172
7.089 20.155 7.74632 20.6142
73.784 2.818 73.945 2.97872
40.636 27.495 40.5871 28.1007
84.231 22.792 84.2907 23.2535
38.345 52.766 38.2909 52.2547
1.708 59.355 1.70634 58.7616
13.976 82.144 14.787 82.3048
54.15 55.475 53.8568 55.1051
11.774 89.646 11.662 89.2365
86.998 73.311 86.5658 72.8977
25.038 53.258 25.4605 53.5241
38.205 34.368 37.9788 34.7537
14.06 14.951 14.3156 15.3391
21.588 12.814 22.2533 12.8905
73.721 16.645 73.4084 16.6874
69.845 0.777 69.624 1.04463
57.032 93.456 57.4498 92.9948
14.857 77.793 14.8103 77.1688
82.451 8.028 81.8684 8.16294
24.762 33.088 24.672 33.5534
40.033 65.298 39.8087 64.9564
74.821 9.013 74.871 9.56494
64.306 55.757 64.3236 55.833
2.234 56.7 3.00619 57.1085
60.212 37.059 60.2901 36.9084
83.846 20.877 83.2907 21.204
52.537 78.804 52.6028 78.7599
80.064 99.809 79.2918 99.7608
78.962 63.341 79.1085 63.0815
8.323 58.418 8.59123 58.632
62.207 56.694 62.5242 57.0008
45.105 7.947 45.4607 8.51121
77.68 37.957 77.2229 37.8984
6.761 3.85 6.71164 3.95873
79.641 3.003 79.3085 3.10898
26.291 55.15 26.8562 55.0754
61.083 38.895 60.7935 38.7165
25.759 83.083 25.5567 82.826
0.392 99.066 0.99576 98.8717
82.154 14.657 82.0466 14.9944
91.255 96.186 90.3733 95.7029
98.296 47.576 97.8127 47.9828
61.432 69.539 61.1086 69.8331
19.756 77.028 20.2704 76.386
60.649 76.821 60.5913 76.8938
83.803 31.94 83.5268 32.2839
38.26 6.456 38.7821 7.15189
47.012 28.568 47.5182 28.6291
37.232 5.849 37.0446 6.47644
14.467 12.662 14.9297 12.8904
2.637 73.412 3.60474 73.3281
85.341 27.955 85.2206 28.2857
39.989 67.813 40.1487 67.3568
37.218 18.352 36.9856 18.4805
61.656 46.527 61.4069 46.3629
94.6 43.951 94.5282 43.5464
27.978 57.65 28.6668 58.0453
65.858 66.899 66.1586 66.2612
23.839 73.82 24.222 73.8852
87.266 42.102 87.1806 42.5101
11.145 75.199 11.6613 74.9108
82.772 29.929 82.8665 30.5829
62.967 59.637 62.657 59.7954
33.805 33.303 33.9326 33.5824
16.105 82.461 16.6019 81.8529
54.697 49.956 55.131 49.951
75.362 5.78 74.9221 5.9799
86.185 22.127 85.5285 22.2956
65.083 67.753 65.3578 67.4413
51.973 60.61 51.8772 60.2272
51.29 65.968 51.7202 65.6337
71.494 17.81 71.2151 17.8503
51.228 85.888 50.8168 85.5601
85.759 85.348 85.3984 84.8321
6.232 95.272 6.27453 94.7389
32.605 95.771 32.7664 95.6627
18.493 68.53 18.8556 68.6119
2.64 15.015 3.44244 15.721
42.682 1.177 42.6847 1.25852
17.85 22.576 18.0149 23.2339
79.296 23.862 79.4094 24.3271
1.1 89.671 1.42714 88.9576
38.215 27.89 37.8847 28.5712
46.645 82.218 46.8613 81.6185
28.152 69.709 28.3592 69.2255
59.298 35.057 59.251 35.6624
80.491 30.558 80.4018 30.7165
3.037 66.616 3.76466 66.802
34.495 69.247 34.989 68.7682
88.614 29.094 88.1996 29.1383
94.934 21.015 94.1838 20.9768
34.108 18.221 34.6812 18.2822
22.876 63.458 22.7301 63.265
52.403 98.82 52.4152 97.9819
35.757 91.72 35.7002 91.3627
55.197 37.614 55.4413 38.1437
73.748 19.454 73.9336 19.5688
14.426 73.125 14.4311 72.9505
36.063 49.503 36.5756 49.5272
88.895 93.994 88.5536 93.9325
3.048 38.814 3.41352 38.6041
6.395 41.71 7.23835 41.4125
37.701 15.784 37.9681 15.6777
89.765 1.446 89.4168 1.62483
3.768 95.083 4.48291 94.7874
29.103 95.636 29.3868 95.1583
46.602 74.885 46.9463 75.0138
31.736 48.87 31.9225 48.9778
57.721 94.569 57.2211 94.381
26.575 49.863 26.5886 49.3736
84.283 77.091 84.0871 77.2522
60.127 96.475 60.4327 95.5734
50.712 79.571 50.7124 78.8187
97.703 73.164 97.3176 72.5691
31.228 28.086 31.5316 28.7715
35.258 76.722 35.1238 76.8444
49.304 18.19 48.9781 18.0624
34.818 75.821 34.8892 75.2791
82.846 21.425 82.7326 21.9431
19.594 62.603 19.6717 62.377
22.398 49.86 22.3523 50.0335
3.646 30.463 4.49933 30.2951
63.72 95.657 63.1383 95.1718
85.376 91.154 85.2646 90.7927
15.819 80.734 16.0232 80.1582
4.109 26.476 4.71358 26.27
70.83 22.762 71.0253 23.2115
44.707 55.09 44.9423 55.5051
13.109 48.078 13.4748 48.0885
76.415 83.334 75.8834 83.4503
41.474 59.527 41.7382 59.292
29.013 0.452 29.2133 0.64778
40.746 97.795 40.5765 97.6252
41.903 73.279 41.9852 73.3675
66.573 18.518 66.5512 18.6159
69.875 93.15 69.9771 92.4626
0.968 44.242 1.03306 43.9131
93.082 28.713 92.3533 29.2611
95.081 40.266 94.4054 40.752
58.146 42.309 57.6965 42.4621
40.435 6.459 40.9572 6.93401
72.325 34.711 71.799 35.0453
0.182 73.33 0.73333 73.4949
